Scoring Function,Distance Cutoff,Fold,RMSE,PEARSON
ELEMENTS::LD-RF,6.5,3,1.4263398902683826,0.715449958237337
ELEMENTS::LD-RF,6.5,4,1.473183887528012,0.654286810422416
ELEMENTS::LD-RF,6.5,5,1.4006807893022684,0.738807616187787
ELEMENTS::LD-RF,6.5,6,1.4049649776387707,0.6368351423094817
ELEMENTS::LD-RF,6.5,7,1.4256884906635838,0.7300282456612025
ELEMENTS::LD-RF,6.5,8,1.3836024562929718,0.7011446964158842
ELEMENTS::LD-RF,6.5,9,1.5135662985222484,0.7045302458100389
ELEMENTS::LD-RF,6.5,Test,1.4127461184600223,0.7969043086647376
ELEMENTS::LD-RF,7.0,0,1.4286484234142902,0.72182990721049
ELEMENTS::LD-RF,7.0,1,1.4245797692695912,0.6727318174754052
ELEMENTS::LD-RF,7.0,2,1.33387185387789,0.6755710745379407
ELEMENTS::LD-RF,7.0,3,1.4242870989980967,0.7164305067191801
ELEMENTS::LD-RF,7.0,4,1.4756091746948108,0.6528450240754544
ELEMENTS::LD-RF,7.0,5,1.4052905371391868,0.7367783941639828
ELEMENTS::LD-RF,7.0,6,1.4026082445072403,0.6383976773948096
ELEMENTS::LD-RF,7.0,7,1.4208752848998591,0.7321813642371452
ELEMENTS::LD-RF,7.0,8,1.3607417619824784,0.7129271597002024
ELEMENTS::LD-RF,7.0,9,1.5147615773721546,0.7039652678504927
ELEMENTS::LD-RF,7.0,Test,1.4188232869549378,0.7954368500294866
ELEMENTS::LD-RF,7.5,0,1.4280765180644948,0.722095427552626
ELEMENTS::LD-RF,7.5,1,1.4140041750162526,0.6787236729913448
ELEMENTS::LD-RF,7.5,2,1.3307530401380283,0.6774476926548109
ELEMENTS::LD-RF,7.5,3,1.4158497748767584,0.7204319756486883
ELEMENTS::LD-RF,7.5,4,1.4702113424539018,0.6560463867967156
ELEMENTS::LD-RF,7.5,5,1.4006115769492806,0.7388379904308069
ELEMENTS::LD-RF,7.5,6,1.3952462530934642,0.6432375480655307
ELEMENTS::LD-RF,7.5,7,1.4174204276821352,0.733718476835802
ELEMENTS::LD-RF,7.5,8,1.3759468500237144,0.7051342641473978
ELEMENTS::LD-RF,7.5,9,1.505849484367615,0.708156264252609
ELEMENTS::LD-RF,7.5,Test,1.4165152622701285,0.7976831309466725
ELEMENTS::LD-RF,8.0,0,1.4028807473974991,0.7335939541995834
ELEMENTS::LD-RF,8.0,1,1.418695149554604,0.6760779498019979
ELEMENTS::LD-RF,8.0,2,1.3286099935716906,0.6787316373585297
ELEMENTS::LD-RF,8.0,3,1.4118229895694867,0.7223255611660269
ELEMENTS::LD-RF,8.0,4,1.4655797732071605,0.6587716001757931
ELEMENTS::LD-RF,8.0,5,1.3979621733975491,0.7399986326695431
ELEMENTS::LD-RF,8.0,6,1.3752199828433525,0.6560966261483214
ELEMENTS::LD-RF,8.0,7,1.4238656228690714,0.7308452826090038
ELEMENTS::LD-RF,8.0,8,1.3610097650581168,0.7127912864203636
ELEMENTS::LD-RF,8.0,9,1.5062144645918598,0.7079856003766548
ELEMENTS::LD-RF,8.0,Test,1.4058400416907513,0.8010802923337762
ELEMENTS::LD-RF,8.5,0,1.4212732082088972,0.7252384481806571
ELEMENTS::LD-RF,8.5,1,1.4118984731351538,0.6799051079798968
ELEMENTS::LD-RF,8.5,2,1.3320639052970489,0.6766601024612549
ELEMENTS::LD-RF,8.5,3,1.418206692196141,0.7193188192919006
ELEMENTS::LD-RF,8.5,4,1.4633531493162515,0.6600746917699601
ELEMENTS::LD-RF,8.5,5,1.4131588168332792,0.7332862892833266
ELEMENTS::LD-RF,8.5,6,1.376781712678152,0.6551095256156441
ELEMENTS::LD-RF,8.5,7,1.4151098657118495,0.7347425995063571
ELEMENTS::LD-RF,8.5,8,1.34772719547575,0.7194625563230801
ELEMENTS::LD-RF,8.5,9,1.5071070540033296,0.7075678798985438
ELEMENTS::LD-RF,8.5,Test,1.3971435261880305,0.8033927114926349
ELEMENTS::LD-RF,9.0,0,1.4011256271201893,0.7343806689304687
ELEMENTS::LD-RF,9.0,1,1.4164068012795172,0.6773709705413151
ELEMENTS::LD-RF,9.0,2,1.3233186557591134,0.6818826236291538
ELEMENTS::LD-RF,9.0,3,1.419159640675804,0.7188677323448197
ELEMENTS::LD-RF,9.0,4,1.461536941461362,0.6611342295300444
ELEMENTS::LD-RF,9.0,5,1.4104354006763895,0.7344990843903528
ELEMENTS::LD-RF,9.0,6,1.3740392190314672,0.6568412077808495
ELEMENTS::LD-RF,9.0,7,1.4197039811680086,0.7327032737949775
ELEMENTS::LD-RF,9.0,8,1.3397842586974882,0.7233916154501929
ELEMENTS::LD-RF,9.0,9,1.4881238771949257,0.7163465787183007
ELEMENTS::LD-RF,9.0,Test,1.383232975282462,0.8094789004029864
ELEMENTS::LD-RF,9.5,0,1.4038148044600538,0.7331745265121421
ELEMENTS::LD-RF,9.5,1,1.4105414642036105,0.6806644601166052
ELEMENTS::LD-RF,9.5,2,1.3248988645776525,0.6809444535297037
ELEMENTS::LD-RF,9.5,3,1.4329310816918288,0.7122828496665579
ELEMENTS::LD-RF,9.5,4,1.4657200164491266,0.6586893726436525
ELEMENTS::LD-RF,9.5,5,1.4140696010250815,0.7328797271458469
ELEMENTS::LD-RF,9.5,6,1.3748403472129662,0.6563361837015971
ELEMENTS::LD-RF,9.5,7,1.4106935520251005,0.7366914713750997
ELEMENTS::LD-RF,9.5,8,1.3308611042762228,0.7277527910380753
ELEMENTS::LD-RF,9.5,9,1.4870570060253734,0.7168334783459852
ELEMENTS::LD-RF,9.5,Test,1.36994995896367,0.8146353755727991
ELEMENTS::LD-RF,10.0,0,1.4280956461693863,0.7220865501819207
ELEMENTS::LD-RF,10.0,1,1.4137494091487477,0.678866816142859
ELEMENTS::LD-RF,10.0,2,1.3209885969067108,0.6832615925519199
ELEMENTS::LD-RF,10.0,3,1.4363403598568991,0.7106333759794411
ELEMENTS::LD-RF,10.0,4,1.4582908396215546,0.6630204545083084
ELEMENTS::LD-RF,10.0,5,1.4192769737789743,0.7305458315215502
ELEMENTS::LD-RF,10.0,6,1.3725318912002749,0.6577895662599196
ELEMENTS::LD-RF,10.0,7,1.4028336105108028,0.7401323074710894
ELEMENTS::LD-RF,10.0,8,1.345688568158378,0.7204752476194238
ELEMENTS::LD-RF,10.0,9,1.4911172281594192,0.7149768317069143
ELEMENTS::LD-RF,10.0,Test,1.3591813611435375,0.8172418201898397
ELEMENTS::LD-RF,10.5,0,1.409792721704443,0.7304778713328005
ELEMENTS::LD-RF,10.5,1,1.4154777544692625,0.6778946255780965
ELEMENTS::LD-RF,10.5,2,1.3314887719983068,0.6770058606699763
ELEMENTS::LD-RF,10.5,3,1.4382146393476714,0.7097232568921595
ELEMENTS::LD-RF,10.5,4,1.4648581292180958,0.6591944285670406
ELEMENTS::LD-RF,10.5,5,1.4181645011367152,0.7310457784554385
ELEMENTS::LD-RF,10.5,6,1.364909488416052,0.6625487148774907
ELEMENTS::LD-RF,10.5,7,1.4053035189534753,0.7390548546247694
ELEMENTS::LD-RF,10.5,8,1.336930761104824,0.7247922844141889
ELEMENTS::LD-RF,10.5,9,1.4907979081818423,0.7151232076801608
ELEMENTS::LD-RF,10.5,Test,1.3613406765473721,0.8176391476958198
ELEMENTS::LD-RF,11.0,0,1.4279316596512883,0.7221626490705765
ELEMENTS::LD-RF,11.0,1,1.4143278639618106,0.6785417238370097
ELEMENTS::LD-RF,11.0,2,1.3254164057520208,0.6806366645037958
ELEMENTS::LD-RF,11.0,3,1.4359618903940978,0.7108168691776773
ELEMENTS::LD-RF,11.0,4,1.4680938264423684,0.6572948014945239
ELEMENTS::LD-RF,11.0,5,1.4143708250224902,0.7327451573877823
ELEMENTS::LD-RF,11.0,6,1.3810899251848932,0.6523729146614242
ELEMENTS::LD-RF,11.0,7,1.406403345226087,0.7385739587904707
ELEMENTS::LD-RF,11.0,8,1.3553971660623167,0.7156258315263447
ELEMENTS::LD-RF,11.0,9,1.4971811927592888,0.7121854314527688
ELEMENTS::LD-RF,11.0,Test,1.3601346968663248,0.815506131631202
ELEMENTS::LD-RF,11.5,0,1.4256291048056522,0.7232293959922748
ELEMENTS::LD-RF,11.5,1,1.4211793323576103,0.6746690982764865
ELEMENTS::LD-RF,11.5,2,1.3402702831824496,0.671690821553258
ELEMENTS::LD-RF,11.5,3,1.4421694087264203,0.7077951393450627
ELEMENTS::LD-RF,11.5,4,1.475881582751309,0.6526827354431508
ELEMENTS::LD-RF,11.5,5,1.4373497297216962,0.7223198808790621
ELEMENTS::LD-RF,11.5,6,1.3933366254759971,0.6444828894347916
ELEMENTS::LD-RF,11.5,7,1.4069094820058914,0.7383524202389613
ELEMENTS::LD-RF,11.5,8,1.3488985661329935,0.7188793362480825
ELEMENTS::LD-RF,11.5,9,1.4942592877815002,0.7135332376928382
ELEMENTS::LD-RF,11.5,Test,1.3443142038983324,0.8246544510062622
ELEMENTS::LD-RF,12.0,0,1.4506563945355555,0.7114549794883859
ELEMENTS::LD-RF,12.0,1,1.4153663950963962,0.6779573428296498
ELEMENTS::LD-RF,12.0,2,1.3254788010223637,0.6805995396335184
ELEMENTS::LD-RF,12.0,3,1.4351720424947738,0.7111995026631065
ELEMENTS::LD-RF,12.0,4,1.462427922378304,0.6606148266198608
ELEMENTS::LD-RF,12.0,5,1.4337546303898916,0.7239719858103503
ELEMENTS::LD-RF,12.0,6,1.3800726635319298,0.6530208935637386
ELEMENTS::LD-RF,12.0,7,1.3947659573214837,0.7436276630099309
ELEMENTS::LD-RF,12.0,8,1.347608163992959,0.7195217667461326
ELEMENTS::LD-RF,12.0,9,1.5100491994108958,0.7061874876472104
ELEMENTS::LD-RF,12.0,Test,1.347801605366075,0.8219190532532232
ELEMENTS::LD-RF,12.5,0,1.4326775806723833,0.7199534809921353
ELEMENTS::LD-RF,12.5,1,1.423468228880188,0.6733662017725139
ELEMENTS::LD-RF,12.5,2,1.349293663270985,0.6661483762618626
ELEMENTS::LD-RF,12.5,3,1.4396582200295578,0.7090206712018959
ELEMENTS::LD-RF,12.5,4,1.4689828155047542,0.6567711921889033
ELEMENTS::LD-RF,12.5,5,1.4312189015443901,0.7251325186042595
ELEMENTS::LD-RF,12.5,6,1.3838596025068433,0.6506029778464881
ELEMENTS::LD-RF,12.5,7,1.407599800350941,0.7380500287395684
ELEMENTS::LD-RF,12.5,8,1.3380794131365834,0.7242291414139138
ELEMENTS::LD-RF,12.5,9,1.4978668001180022,0.7118684253036032
ELEMENTS::LD-RF,12.5,Test,1.3531689113054255,0.8188288010535151
ELEMENTS::LD-RF,13.0,0,1.4539573204102434,0.7098719824184135
ELEMENTS::LD-RF,13.0,1,1.4217681995337017,0.6743343412572965
ELEMENTS::LD-RF,13.0,2,1.348256198687673,0.6667898619027509
ELEMENTS::LD-RF,13.0,3,1.4306329654778462,0.7133903644926873
ELEMENTS::LD-RF,13.0,4,1.4714996697377118,0.655284787278977
ELEMENTS::LD-RF,13.0,5,1.4449955708232018,0.7187798182419257
ELEMENTS::LD-RF,13.0,6,1.3932447508921733,0.6445427007477676
ELEMENTS::LD-RF,13.0,7,1.405504425191122,0.7389670603987024
ELEMENTS::LD-RF,13.0,8,1.3543863017621882,0.716133917111086
ELEMENTS::LD-RF,13.0,9,1.5089961718833185,0.7066821650955484
ELEMENTS::LD-RF,13.0,Test,1.3536640394192512,0.8181448049042293
ELEMENTS::LD-RF,13.5,0,1.4480324874874522,0.7127082367689537
ELEMENTS::LD-RF,13.5,1,1.4164205742091471,0.6773632018312992
ELEMENTS::LD-RF,13.5,2,1.3516333948105563,0.6646975837678835
ELEMENTS::LD-RF,13.5,3,1.4392938990523576,0.7091981171294294
ELEMENTS::LD-RF,13.5,4,1.4753726647098164,0.6529858692310944
ELEMENTS::LD-RF,13.5,5,1.4428336543291187,0.7197844683749579
ELEMENTS::LD-RF,13.5,6,1.3831840271705098,0.6510354689570572
ELEMENTS::LD-RF,13.5,7,1.4043314559867042,0.7394793130596868
ELEMENTS::LD-RF,13.5,8,1.3339017129985928,0.7262729107422942
ELEMENTS::LD-RF,13.5,9,1.5036039050610677,0.7092044794778607
ELEMENTS::LD-RF,13.5,Test,1.3675076666290116,0.8127526863405732
ELEMENTS::LD-RF,14.0,0,1.4526207324938905,0.7105138170527654
ELEMENTS::LD-RF,14.0,1,1.4247921683717872,0.6726104714424451
ELEMENTS::LD-RF,14.0,2,1.3605586451218905,0.6591106959070323
ELEMENTS::LD-RF,14.0,3,1.4473482628626986,0.7052542113680538
ELEMENTS::LD-RF,14.0,4,1.4746961844256872,0.6533884309769634
ELEMENTS::LD-RF,14.0,5,1.4409450572954876,0.7206597312219479
ELEMENTS::LD-RF,14.0,6,1.3871906466066195,0.6484631872613725
ELEMENTS::LD-RF,14.0,7,1.3977543970707085,0.7423371732747907
ELEMENTS::LD-RF,14.0,8,1.3419616047514369,0.7223190018934108
ELEMENTS::LD-RF,14.0,9,1.4962428075416805,0.7126188515316294
ELEMENTS::LD-RF,14.0,Test,1.364045330964083,0.8146231090798624
ELEMENTS::LD-RF,14.5,0,1.463484220394705,0.7052629914836067
ELEMENTS::LD-RF,14.5,1,1.4253779926578476,0.672275576005395
ELEMENTS::LD-RF,14.5,2,1.3617682343901858,0.6583470435285976
ELEMENTS::LD-RF,14.5,3,1.4448708649722384,0.7064719865927259
ELEMENTS::LD-RF,14.5,4,1.4892794473596451,0.6446130296074771
ELEMENTS::LD-RF,14.5,5,1.4430207030501319,0.7196976610100503
ELEMENTS::LD-RF,14.5,6,1.3828838855445076,0.6512274543354274
ELEMENTS::LD-RF,14.5,7,1.400728844083019,0.7410477446020908
ELEMENTS::LD-RF,14.5,8,1.3453227595216688,0.7206566509781638
ELEMENTS::LD-RF,14.5,9,1.5070834511135112,0.7075789321109767
ELEMENTS::LD-RF,14.5,Test,1.3616258573678135,0.815666041311045
ELEMENTS::LD-RF,15.0,0,1.4673549625748723,0.7033730978014971
ELEMENTS::LD-RF,15.0,1,1.4358641047720857,0.6662290519758309
ELEMENTS::LD-RF,15.0,2,1.3598512863804473,0.6595565503132167
ELEMENTS::LD-RF,15.0,3,1.4589989386633189,0.6994706146080076
ELEMENTS::LD-RF,15.0,4,1.4910634660143598,0.6435253125087121
ELEMENTS::LD-RF,15.0,5,1.449495903464446,0.716679138683808
ELEMENTS::LD-RF,15.0,6,1.3883706120015276,0.6477022700550983
ELEMENTS::LD-RF,15.0,7,1.3886984482782414,0.7462324537850734
ELEMENTS::LD-RF,15.0,8,1.354284859691411,0.7161848636021918
ELEMENTS::LD-RF,15.0,9,1.5069762419698929,0.7076291291646719
ELEMENTS::LD-RF,15.0,Test,1.3724330622672318,0.8106221440809088
ELEMENTS-GBT,4.0,0,1.6633632150892967,0.5922261350910626
ELEMENTS-GBT,4.0,1,1.7140519436440196,0.4555111746376269
ELEMENTS-GBT,4.0,2,1.4904675540485042,0.5668037949930046
ELEMENTS-GBT,4.0,3,1.6527942576854957,0.5869983762818923
ELEMENTS-GBT,4.0,4,1.6375952891131764,0.5415854500311866
ELEMENTS-GBT,4.0,5,1.596442521404587,0.6403248773531534
ELEMENTS-GBT,4.0,6,1.5745979533264551,0.5033387563384908
ELEMENTS-GBT,4.0,7,1.5921246372324211,0.6461627087076514
ELEMENTS-GBT,4.0,8,1.5654798920123083,0.5908972100282802
ELEMENTS-GBT,4.0,9,1.6160360038449288,0.6525804044308817
ELEMENTS-GBT,4.0,Test,1.6582640862708515,0.6469309790185656
ELEMENTS-GBT,4.5,0,1.5935055948542844,0.6357061402755078
ELEMENTS-GBT,4.5,1,1.548250644797739,0.5944703050476615
ELEMENTS-GBT,4.5,2,1.3924674290003225,0.638425709937578
ELEMENTS-GBT,4.5,3,1.54228804387411,0.6551960891097266
ELEMENTS-GBT,4.5,4,1.5383163291845101,0.6135167721816572
ELEMENTS-GBT,4.5,5,1.5676492028912044,0.656586511297825
ELEMENTS-GBT,4.5,6,1.5526141850259365,0.5235008045654282
ELEMENTS-GBT,4.5,7,1.5320732616032648,0.6787023005774859
ELEMENTS-GBT,4.5,8,1.4658165481040104,0.6552791318152906
ELEMENTS-GBT,4.5,9,1.558148434150456,0.682829863201931
ELEMENTS-GBT,4.5,Test,1.492460608293564,0.7358263528948391
ELEMENTS-GBT,5.0,0,1.578378498186643,0.6445012751248783
ELEMENTS-GBT,5.0,1,1.5669007612897805,0.5811395717535733
ELEMENTS-GBT,5.0,2,1.3979422488369255,0.634759643143505
ELEMENTS-GBT,5.0,3,1.5522058950598785,0.6495522957149793
ELEMENTS-GBT,5.0,4,1.5355022256022235,0.6153716644235433
ELEMENTS-GBT,5.0,5,1.4866016832098978,0.6988626111280878
ELEMENTS-GBT,5.0,6,1.5259130294500995,0.5466327851225092
ELEMENTS-GBT,5.0,7,1.5397571486060764,0.6746947851462439
ELEMENTS-GBT,5.0,8,1.4515601993033096,0.6636536099743774
ELEMENTS-GBT,5.0,9,1.573323100735753,0.6751369057893869
ELEMENTS-GBT,5.0,Test,1.4833661313932842,0.7398945464527721
ELEMENTS-GBT,5.5,0,1.4973839291487892,0.6883617291108223
ELEMENTS-GBT,5.5,1,1.5063298972553267,0.6228451834444192
ELEMENTS-GBT,5.5,2,1.3535793712135318,0.6634866095526648
ELEMENTS-GBT,5.5,3,1.530356501892148,0.6618747656079544
ELEMENTS-GBT,5.5,4,1.5446580027641046,0.609303456359673
ELEMENTS-GBT,5.5,5,1.5128915115086623,0.6856781132524035
ELEMENTS-GBT,5.5,6,1.538387429875815,0.5359999857743988
ELEMENTS-GBT,5.5,7,1.4853266786363992,0.702174301442905
ELEMENTS-GBT,5.5,8,1.4103568438090577,0.6868422848820562
ELEMENTS-GBT,5.5,9,1.5185480428403353,0.7021695478233541
ELEMENTS-GBT,5.5,Test,1.383243287065402,0.7853492918049462
ELEMENTS-GBT,6.0,0,1.5041371247906872,0.684897967447498
ELEMENTS-GBT,6.0,1,1.5252670753802495,0.6102868004394938
ELEMENTS-GBT,6.0,2,1.335974091218214,0.6743007062751467
ELEMENTS-GBT,6.0,3,1.5157679317960349,0.6698809657592493
ELEMENTS-GBT,6.0,4,1.5804891262525962,0.5845874042579107
ELEMENTS-GBT,6.0,5,1.5046095029938724,0.6898837974063521
ELEMENTS-GBT,6.0,6,1.5007779950454114,0.567201388081375
ELEMENTS-GBT,6.0,7,1.4864560448552682,0.7016249262020345
ELEMENTS-GBT,6.0,8,1.4210241041627834,0.6809781807034969
ELEMENTS-GBT,6.0,9,1.54756738582737,0.6880996147724963
ELEMENTS-GBT,6.0,Test,1.431872136766588,0.7654300756034933
ELEMENTS-GBT,6.5,0,1.5260845824825615,0.6734082089639588
ELEMENTS-GBT,6.5,1,1.5106689125997934,0.6200039660639111
ELEMENTS-GBT,6.5,2,1.370645025471346,0.6526945494187469
ELEMENTS-GBT,6.5,3,1.5428576947885844,0.6548742190871848
ELEMENTS-GBT,6.5,4,1.5642866040236945,0.5959610921970477
ELEMENTS-GBT,6.5,5,1.491936053839925,0.6962261695863045
ELEMENTS-GBT,6.5,6,1.4877114988742104,0.5774745957696436
ELEMENTS-GBT,6.5,7,1.4536914522686617,0.7172261729025688
ELEMENTS-GBT,6.5,8,1.4289376673142875,0.6765661690109649
ELEMENTS-GBT,6.5,9,1.5107464403412258,0.7058595661447573
ELEMENTS-GBT,6.5,Test,1.4001904847155255,0.7824917385246868
ELEMENTS-GBT,7.0,0,1.5394552321445,0.6662282416933684
ELEMENTS-GBT,7.0,1,1.4528965081852907,0.6561927424181547
ELEMENTS-GBT,7.0,2,1.368994982572754,0.6537517353680016
ELEMENTS-GBT,7.0,3,1.5286353566723494,0.6628283692980307
ELEMENTS-GBT,7.0,4,1.5806811069047215,0.5844506031700645
ELEMENTS-GBT,7.0,5,1.4827236293017672,0.7007671601211628
ELEMENTS-GBT,7.0,6,1.473801566174784,0.5881177354174182
ELEMENTS-GBT,7.0,7,1.4853430915842458,0.7021663235033383
ELEMENTS-GBT,7.0,8,1.4066334162763636,0.6888670802174757
ELEMENTS-GBT,7.0,9,1.5364685013392807,0.6935461071803448
ELEMENTS-GBT,7.0,Test,1.4196749162507647,0.7716908212911606
ELEMENTS-GBT,7.5,0,1.4954450869742884,0.6893500908600322
ELEMENTS-GBT,7.5,1,1.4601751165819308,0.6518200989606869
ELEMENTS-GBT,7.5,2,1.3369190208559265,0.6737282582725215
ELEMENTS-GBT,7.5,3,1.5123779592158229,0.6717168330922809
ELEMENTS-GBT,7.5,4,1.5563060872477124,0.6014418500716611
ELEMENTS-GBT,7.5,5,1.424191451384338,0.7283284439833804
ELEMENTS-GBT,7.5,6,1.4577090932269858,0.600074272055196
ELEMENTS-GBT,7.5,7,1.5001681665683777,0.6948864297414119
ELEMENTS-GBT,7.5,8,1.4231838720637973,0.6797793240211711
ELEMENTS-GBT,7.5,9,1.505252249057037,0.7084353522009619
ELEMENTS-GBT,7.5,Test,1.4141704948094571,0.7815964266077147
ELEMENTS-GBT,8.0,0,1.478579045466524,0.6978355047853337
ELEMENTS-GBT,8.0,1,1.4750709711609995,0.6427093397671453
ELEMENTS-GBT,8.0,2,1.3249829683620211,0.6808944534710744
ELEMENTS-GBT,8.0,3,1.5326615276181854,0.6605938202140277
ELEMENTS-GBT,8.0,4,1.5206793320419765,0.6249960831901239
ELEMENTS-GBT,8.0,5,1.432485372955394,0.7245533788965386
ELEMENTS-GBT,8.0,6,1.4299498869005391,0.6198618939095528
ELEMENTS-GBT,8.0,7,1.5089182694181953,0.6905193304420998
ELEMENTS-GBT,8.0,8,1.3972125553223318,0.6939400550578514
ELEMENTS-GBT,8.0,9,1.5219758560565912,0.7005360676054236
ELEMENTS-GBT,8.0,Test,1.3972943362790398,0.7860153058723693
ELEMENTS-GBT,8.5,0,1.5194282331688675,0.6769311353178361
ELEMENTS-GBT,8.5,1,1.4716828129030035,0.6448011068931104
ELEMENTS-GBT,8.5,2,1.3284311321565117,0.6788385937737154
ELEMENTS-GBT,8.5,3,1.5319295118350034,0.6610010928814799
ELEMENTS-GBT,8.5,4,1.5657666605612042,0.5949359865184529
ELEMENTS-GBT,8.5,5,1.4611496912439843,0.7111798716934258
ELEMENTS-GBT,8.5,6,1.4243444788087711,0.6237362869733158
ELEMENTS-GBT,8.5,7,1.477388850417878,0.7060118494050966
ELEMENTS-GBT,8.5,8,1.4298163550378404,0.6760729850240695
ELEMENTS-GBT,8.5,9,1.588065915416536,0.6675053535959034
ELEMENTS-GBT,8.5,Test,1.3737574479739227,0.7956296605779452
ELEMENTS-GBT,9.0,0,1.5554987592114735,0.6574252623081716
ELEMENTS-GBT,9.0,1,1.4896631663138056,0.6335657093931079
ELEMENTS-GBT,9.0,2,1.3488766772401093,0.6664063408096933
ELEMENTS-GBT,9.0,3,1.5572246766712337,0.6466636621761434
ELEMENTS-GBT,9.0,4,1.5613534569069758,0.5979845822784552
ELEMENTS-GBT,9.0,5,1.4516066580467712,0.7156894930337048
ELEMENTS-GBT,9.0,6,1.4405776680532163,0.6124063932782401
ELEMENTS-GBT,9.0,7,1.5010741654022282,0.6944367040790715
ELEMENTS-GBT,9.0,8,1.4088585963212452,0.6876583906362964
ELEMENTS-GBT,9.0,9,1.5725035465533854,0.6755565396361136
ELEMENTS-GBT,9.0,Test,1.3898409720626714,0.7887110578757102
ELEMENTS-GBT,9.5,0,1.557866459747172,0.656108323457416
ELEMENTS-GBT,9.5,1,1.4800606080635896,0.6396075886475239
ELEMENTS-GBT,9.5,2,1.3445103353348071,0.6690967961947034
ELEMENTS-GBT,9.5,3,1.512304446522832,0.6717565434408332
ELEMENTS-GBT,9.5,4,1.530566538997935,0.6186034007381763
ELEMENTS-GBT,9.5,5,1.440811213469016,0.7207216768090687
ELEMENTS-GBT,9.5,6,1.4564242947596515,0.6010130170316398
ELEMENTS-GBT,9.5,7,1.4853087622964845,0.7021830099411183
ELEMENTS-GBT,9.5,8,1.4252486691661348,0.6786294972878039
ELEMENTS-GBT,9.5,9,1.5722716100688745,0.675675210382397
ELEMENTS-GBT,9.5,Test,1.3958611889080266,0.7900874008285492
ELEMENTS-GBT,10.0,0,1.5567719413358785,0.6567176828137271
ELEMENTS-GBT,10.0,1,1.4914813523277,0.6324107884500442
ELEMENTS-GBT,10.0,2,1.3638071357563064,0.6570562710810064
ELEMENTS-GBT,10.0,3,1.5539785569787905,0.6485345481800904
ELEMENTS-GBT,10.0,4,1.5261211282333893,0.6214908947179641
ELEMENTS-GBT,10.0,5,1.4383116336982005,0.7218765000526244
ELEMENTS-GBT,10.0,6,1.4251288956272268,0.623196470385041
ELEMENTS-GBT,10.0,7,1.4662100269548628,0.7113466384760214
ELEMENTS-GBT,10.0,8,1.4181402792536115,0.6825728388973872
ELEMENTS-GBT,10.0,9,1.5604491968854235,0.681673827333255
ELEMENTS-GBT,10.0,Test,1.3897219683216255,0.7889832893455466
ELEMENTS-GBT,10.5,0,1.5528310540151593,0.658903521202144
ELEMENTS-GBT,10.5,1,1.4916433462342733,0.6323077183327503
ELEMENTS-GBT,10.5,2,1.371884067293275,0.6518987267999659
ELEMENTS-GBT,10.5,3,1.5378987961086803,0.6576668937334218
ELEMENTS-GBT,10.5,4,1.5149891839673153,0.6286270622838861
ELEMENTS-GBT,10.5,5,1.4624256965787783,0.7105724692514438
ELEMENTS-GBT,10.5,6,1.415508778218796,0.6297645200083465
ELEMENTS-GBT,10.5,7,1.4665069442755634,0.7112059820492144
ELEMENTS-GBT,10.5,8,1.3968369045538789,0.6941408640521624
ELEMENTS-GBT,10.5,9,1.5458310084898108,0.6889571322334579
ELEMENTS-GBT,10.5,Test,1.3726836529028767,0.796661472213789
ELEMENTS-GBT,11.0,0,1.5462231984944732,0.6625400835194553
ELEMENTS-GBT,11.0,1,1.5194128548647516,0.6142133261433725
ELEMENTS-GBT,11.0,2,1.3592563934473991,0.6599311040124357
ELEMENTS-GBT,11.0,3,1.5484034100718769,0.6517261726831723
ELEMENTS-GBT,11.0,4,1.5497870471461563,0.6058615677831777
ELEMENTS-GBT,11.0,5,1.4824171269777822,0.7009172538476437
ELEMENTS-GBT,11.0,6,1.3894178308664498,0.6470256640219813
ELEMENTS-GBT,11.0,7,1.4672417582263393,0.7108576419178274
ELEMENTS-GBT,11.0,8,1.4080472132395376,0.6880995909438565
ELEMENTS-GBT,11.0,9,1.5572310978870134,0.6832897655612933
ELEMENTS-GBT,11.0,Test,1.4151555852654285,0.7761498340625392
ELEMENTS-GBT,11.5,0,1.5421694760757447,0.6647535322390615
ELEMENTS-GBT,11.5,1,1.5100773098856424,0.6203925997135333
ELEMENTS-GBT,11.5,2,1.3643723325551802,0.6566976690015508
ELEMENTS-GBT,11.5,3,1.5509663278732928,0.6502623395788748
ELEMENTS-GBT,11.5,4,1.5634230416734285,0.596557945557908
ELEMENTS-GBT,11.5,5,1.475418949132851,0.7043271481024781
ELEMENTS-GBT,11.5,6,1.4168634362026926,0.6288464702369508
ELEMENTS-GBT,11.5,7,1.4793462864976308,0.7050693735483026
ELEMENTS-GBT,11.5,8,1.3955692850880772,0.6948176600602699
ELEMENTS-GBT,11.5,9,1.544210837195353,0.6897554327404559
ELEMENTS-GBT,11.5,Test,1.4055740934844765,0.7802689404989887
ELEMENTS-GBT,12.0,0,1.5635901385952824,0.652905461002616
ELEMENTS-GBT,12.0,1,1.5178985866725507,0.6152224461998461
ELEMENTS-GBT,12.0,2,1.357208478323904,0.6612176299282254
ELEMENTS-GBT,12.0,3,1.5254128774847873,0.6646072351642528
ELEMENTS-GBT,12.0,4,1.5399160571283772,0.6124583017526385
ELEMENTS-GBT,12.0,5,1.4589323550484656,0.7122328743055142
ELEMENTS-GBT,12.0,6,1.3834471152842838,0.6508671039769026
